"","Item_Identifier","Outlet_Identifier","Iten_Outlet_Sales"
"712","FDU23","OUT017",3533.53376
"713","NCX41","OUT035",3034.7164
"714","NCD06","OUT035",699.09
"715","FDW08","OUT045",1331.6
"716","NCU29","OUT017",3515.424
"717","NCE06","OUT013",1294.3152
"718","FDV52","OUT010",2200.13693860305
"719","FDB02","OUT017",2587.74266666667
"720","NCR18","OUT045",653.371733333333
"721","FDK16","OUT049",1808.9786
"722","NCQ29","OUT010",1041.3112
"723","FDZ01","OUT019",103.199
"724","FDW27","OUT035",2275.26053333333
"725","FDD17","OUT018",2200.13693860305
"726","FDW39","OUT013",2528.93033333333
"727","DRH59","OUT045",915.475
"728","FDS52","OUT013",1644.526
"729","FDU40","OUT027",2200.13693860305
"730","NCF54","OUT013",2988.99813333333
"731","FDH46","OUT045",1435.4648
"732","NCP14","OUT049",2456.4691
"733","FDH50","OUT049",2803.28432
"734","DRF15","OUT010",306.268
"735","FDV27","OUT027",2200.13693860305
"736","NCJ06","OUT049",1787.673
"737","FDN02","OUT018",2200.13693860305
"738","FDQ51","OUT049",803.6206
"739","FDQ07","OUT017",4420.912
"740","FDS45","OUT049",2540.6928
"741","NCJ06","OUT045",1787.673
"742","FDD36","OUT035",1896.1984
"743","FDY25","OUT045",4346.3424
"744","FDU52","OUT046",2503.408
"745","DRK47","OUT017",3254.26395
"746","NCL30","OUT017",1704.448
"747","FDN22","OUT035",3355.632
"748","NCF30","OUT027",2200.13693860305
"749","FDK03","OUT035",5404.6315
"750","FDT45","OUT017",1073.71346666667
"751","NCC54","OUT027",2200.13693860305
"752","FDP08","OUT018",2200.13693860305
"753","FDU44","OUT046",3194.95226666667
"754","DRG39","OUT035",841.5712
"755","FDU32","OUT049",1665.1658
"756","FDY27","OUT049",2141.2128
"757","NCP54","OUT013",2340.287
"758","NCZ41","OUT049",1814.9708
"759","DRL49","OUT013",1054.36088
"760","FDI05","OUT018",2200.13693860305
"761","FDY56","OUT045",5642.655
"762","DRC13","OUT013",1847.595
"763","NCV29","OUT017",2725.7852
"764","FDR24","OUT049",1303.3035
"765","FDZ34","OUT018",2200.13693860305
"766","FDP37","OUT035",2484.32173333333
"767","FDX08","OUT027",2200.13693860305
"768","FDS57","OUT045",2032.6874
"769","NCG18","OUT049",2614.5966
"770","FDK25","OUT018",2200.13693860305
"771","FDH53","OUT049",1320.9472
"772","DRI59","OUT018",2200.13693860305
"773","FDA52","OUT046",2470.118
"774","FDT20","OUT010",2200.13693860305
"775","FDE36","OUT019",2200.13693860305
"776","FDI24","OUT017",3587.55233333333
"777","FDB28","OUT018",2200.13693860305
"778","FDV11","OUT017",1984.52786666667
"779","FDP01","OUT046",1600.9161
"780","FDD34","OUT027",2200.13693860305
"781","FDJ50","OUT027",2200.13693860305
"782","FDZ44","OUT013",1230.3984
"783","DRO59","OUT035",1366.2216
"784","DRB48","OUT045",581.37656
"785","FDR21","OUT018",2200.13693860305
"786","NCE42","OUT010",2200.13693860305
"787","FDO23","OUT046",1725.4207
"788","NCE30","OUT018",2200.13693860305
"789","FDQ22","OUT035",471.3864
"790","FDY01","OUT045",1881.32886666667
"791","FDS08","OUT017",1676.1515
"792","FDG28","OUT018",2200.13693860305
"793","FDQ51","OUT018",2200.13693860305
"794","FDB05","OUT017",3467.4864
"795","FDO56","OUT049",1171.808
"796","FDE02","OUT018",2200.13693860305
"797","FDN45","OUT017",3281.0624
"798","FDS09","OUT013",910.8144
"799","NCA54","OUT018",2200.13693860305
"800","FDP09","OUT010",424.7804
"801","FDC53","OUT045",1379.5376
"802","NCM55","OUT017",3331.6632
"803","FDL09","OUT018",2200.13693860305
"804","FDA11","OUT019",2200.13693860305
"805","FDA50","OUT045",1544.656
"806","FDC23","OUT017",2200.13693860305
"807","FDE22","OUT049",2636.568
"808","FDD23","OUT046",3648.2511
"809","NCA29","OUT049",3251.1014
"810","FDK38","OUT046",1818.79915
"811","DRC13","OUT046",1847.595
"812","NCP43","OUT049",2696.49
"813","FDX28","OUT049",1388.8588
"814","FDF08","OUT049",1472.0838
"815","FDZ33","OUT046",2069.3064
"816","FDD10","OUT049",1784.344
"817","FDO58","OUT017",2466.789
"818","FDI50","OUT017",4408.9276
"819","FDO58","OUT045",2466.789
"820","FDX08","OUT013",2285.46946666667
"821","NCK17","OUT010",79.896
"822","FDF39","OUT035",6487.11133333333
"823","FDU45","OUT010",683.1108
"824","NCJ18","OUT018",2200.13693860305
"825","DRC27","OUT019",245.6802
"826","DRC25","OUT035",1660.5052
"827","FDU59","OUT035",2490.97973333333
"828","FDU28","OUT035",2826.321
"829","NCP30","OUT046",769.93112
"830","FDB39","OUT018",2200.13693860305
"831","FDE41","OUT013",1268.349
"832","DRH11","OUT010",2200.13693860305
"833","FDA58","OUT045",2199.8032
"834","FDU50","OUT046",1431.47
"835","FDM34","OUT013",1967.439
"836","FDM44","OUT027",2200.13693860305
"837","FDR39","OUT045",3709.39373333333
"838","FDM25","OUT045",2812.3392
"839","FDQ49","OUT049",1356.01266666667
"840","DRH25","OUT018",2200.13693860305
"841","FDM09","OUT027",2200.13693860305
"842","FDL44","OUT019",2200.13693860305
"843","NCR42","OUT018",2200.13693860305
"844","DRL59","OUT046",1240.3854
"845","FDX43","OUT013",1872.5625
"846","DRK47","OUT010",2200.13693860305
"847","FDU48","OUT018",2200.13693860305
"848","FDY12","OUT045",657.8104
"849","NCN43","OUT018",2200.13693860305
"850","NCM55","OUT018",2200.13693860305
"851","FDQ21","OUT027",2200.13693860305
"852","FDX13","OUT035",4316.15946666667
"853","NCK30","OUT027",2200.13693860305
"854","FDG20","OUT049",1711.99373333333
"855","DRG27","OUT017",663.358733333333
"856","FDY14","OUT018",2200.13693860305
"857","FDP59","OUT035",1454.1072
"858","FDU60","OUT017",4650.613
"859","NCC18","OUT019",1034.6532
"860","DRJ39","OUT017",4380.964
"861","FDS07","OUT049",1442.1228
"862","FDM08","OUT027",2200.13693860305
"863","FDP51","OUT045",2014.7108
"864","FDU16","OUT035",1342.2528
"865","FDH12","OUT013",1633.42933333333
"866","DRE48","OUT010",2200.13693860305
"867","NCL42","OUT027",2200.13693860305
"868","FDR21","OUT045",2399.5432
"869","NCW29","OUT035",1557.972
"870","FDO11","OUT013",6847.753
"871","NCM31","OUT049",2316.3182
"872","FDV35","OUT019",2200.13693860305
"873","FDF58","OUT017",1644.526
"874","NCE43","OUT049",3238.4512
"875","FDA02","OUT035",1733.7432
"876","DRL37","OUT010",2200.13693860305
"877","FDR24","OUT018",2200.13693860305
"878","FDW59","OUT049",1335.99428
"879","FDS22","OUT049",454.0756
"880","FDW24","OUT017",631.8442
"881","FDU24","OUT035",2097.27
"882","FDA21","OUT027",2200.13693860305
"883","FDH58","OUT027",2200.13693860305
"884","FDW36","OUT018",2200.13693860305
"885","FDI45","OUT027",2200.13693860305
"886","FDU01","OUT018",2200.13693860305
"887","FDF35","OUT027",2200.13693860305
"888","FDU43","OUT019",2200.13693860305
"889","FDE24","OUT019",284.9624
"890","FDK50","OUT049",3181.8582
"891","FDG31","OUT045",645.826
"892","FDC60","OUT045",2125.2336
"893","FDL36","OUT013",1468.089
"894","FDP21","OUT013",4727.18
"895","FDW16","OUT045",1684.474
"896","FDX02","OUT017",4050.7272
"897","FDQ58","OUT027",2200.13693860305
"898","FDT51","OUT046",1677.816
"899","FDD59","OUT049",1518.024
"900","NCM42","OUT018",2200.13693860305
"901","FDA57","OUT018",2200.13693860305
"902","FDZ48","OUT035",1733.7432
"903","FDE46","OUT045",1775.85505
"904","NCZ30","OUT019",241.0196
"905","FDB56","OUT017",4243.27656
"906","FDA25","OUT027",2200.13693860305
"907","FDD20","OUT013",2490.092
"908","FDL25","OUT013",918.804
"909","NCO18","OUT049",3128.72736
"910","FDJ45","OUT017",701.0874
"911","FDR12","OUT035",2347.6108
"912","NCF19","OUT010",145.8102
"913","FDK25","OUT046",4000.62575
"914","NCR17","OUT046",1882.5495
"915","FDC52","OUT046",2006.27733333333
"916","NCA54","OUT017",2826.76486666667
"917","FDR45","OUT010",2200.13693860305
"918","NCM19","OUT049",2025.3636
"919","FDF39","OUT027",2200.13693860305
"920","FDX23","OUT049",992.7078
"921","FDD58","OUT027",2200.13693860305
"922","FDX28","OUT013",1388.8588
"923","NCD31","OUT013",3371.2783
"924","FDU57","OUT018",2200.13693860305
"925","FDI27","OUT046",513.109866666667
"926","NCM42","OUT046",1474.0812
"927","FDD32","OUT027",2200.13693860305
"928","FDI34","OUT013",3962.30896
"929","NCM29","OUT049",2328.13615
"930","FDG46","OUT018",2200.13693860305
"931","DRC01","OUT010",2200.13693860305
"932","FDB15","OUT027",2200.13693860305
"933","NCA17","OUT027",2200.13693860305
"934","FDF10","OUT046",2256.17426666667
"935","FDR26","OUT027",2200.13693860305
"936","FDI02","OUT049",2250.404
"937","NCM54","OUT010",254.3356
"938","FDF14","OUT013",2411.8605
"939","FDJ33","OUT010",2200.13693860305
"940","FDM20","OUT035",6125.36
"941","FDC03","OUT027",2200.13693860305
"942","NCX05","OUT046",1882.5495
"943","NCM41","OUT027",2200.13693860305
"944","NCU29","OUT010",585.904
"945","FDQ59","OUT017",1027.6623
"946","FDH46","OUT010",2200.13693860305
"947","FDH09","OUT013",539.13155
"948","NCD06","OUT045",699.09
"949","FDC15","OUT035",2435.4964
"950","DRD37","OUT027",2200.13693860305
"951","FDT28","OUT027",2200.13693860305
"952","FDR28","OUT027",2200.13693860305
"953","FDT38","OUT017",1733.4103
"954","FDV34","OUT027",2200.13693860305
"955","FDY52","OUT035",894.30256
"956","FDB34","OUT013",1678.98115
"957","DRL23","OUT018",2200.13693860305
"958","DRB24","OUT046",3050.6956
"959","FDJ50","OUT046",981.833066666667
"960","FDQ49","OUT035",1356.01266666667
"961","FDP20","OUT035",969.848666666667
"962","FDV19","OUT027",2200.13693860305
"963","NCR54","OUT045",2700.65125
"964","FDO09","OUT010",788.973
"965","FDS57","OUT018",2200.13693860305
"966","FDN10","OUT049",1185.124
"967","FDV23","OUT049",1556.3075
"968","FDY28","OUT049",3900.42285
"969","DRG51","OUT013",2384.5627
"970","FDD45","OUT019",2200.13693860305
"971","NCL18","OUT027",2200.13693860305
"972","NCM29","OUT013",2328.13615
"973","FDF17","OUT027",2200.13693860305
"974","FDE22","OUT017",2636.568
"975","FDQ22","OUT017",471.3864
"976","FDS01","OUT013",2666.529
"977","FDW35","OUT027",2200.13693860305
"978","FDJ33","OUT046",2217.114
"979","NCF54","OUT035",2988.99813333333
"980","FDE09","OUT013",1215.7508
"981","NCE06","OUT045",1294.3152
"982","DRH49","OUT049",908.1512
"983","FDY43","OUT045",2200.13693860305
"984","NCT05","OUT017",3068.0064
"985","FDZ34","OUT045",4827.05
"986","FDL38","OUT017",1665.38773333333
"987","FDZ31","OUT017",2620.5888
"988","FDR14","OUT035",521.3214
"989","NCN54","OUT049",868.869
"990","NCC42","OUT027",2200.13693860305
"991","FDK08","OUT017",1281.88693333333
"992","FDP59","OUT013",1454.1072
"993","FDV22","OUT035",2933.68125
"994","FDD33","OUT035",3950.1914
"995","DRE60","OUT027",2200.13693860305
"996","FDK52","OUT046",4288.4178
"997","FDA02","OUT017",1733.7432
"998","FDM56","OUT049",1146.5076
"999","FDE57","OUT035",2599.949
"1000","FDM32","OUT045",1168.479
"1001","NCQ30","OUT027",2200.13693860305
"1002","FDQ27","OUT027",2200.13693860305
"1003","FDT60","OUT027",2200.13693860305
"1004","FDU43","OUT049",3575.346
"1005","NCO55","OUT035",2143.876
"1006","FDG02","OUT045",2094.6068
"1007","FDJ28","OUT013",2501.4106
"1008","FDP40","OUT045",1761.7068
"1009","FDJ38","OUT045",3984.813
"1010","NCC54","OUT017",4458.8626
"1011","NCZ41","OUT046",1814.9708
"1012","FDK38","OUT019",296.9468
"1013","FDU52","OUT013",2503.408
"1014","FDC40","OUT046",1187.95365
"1015","NCR30","OUT017",671.1264
"1016","NCN18","OUT017",3094.6384
"1017","FDB50","OUT035",1538.49735
"1018","FDG04","OUT013",3367.6164
"1019","FDR26","OUT035",1593.9252
"1020","NCT17","OUT018",2200.13693860305
"1021","FDX35","OUT027",2200.13693860305
"1022","FDS12","OUT046",2936.178
"1023","NCZ29","OUT027",2200.13693860305
"1024","FDB38","OUT010",319.584
"1025","FDP12","OUT013",465.79368
"1026","FDP22","OUT046",704.91575
"1027","FDS26","OUT018",2200.13693860305
"1028","FDR52","OUT046",2436.32865
"1029","DRJ13","OUT046",2808.0115
"1030","FDU48","OUT027",2200.13693860305
"1031","FDE29","OUT035",908.817
"1032","NCT29","OUT049",852.8898
"1033","DRK37","OUT018",2200.13693860305
"1034","FDK55","OUT046",1025.9978
"1035","FDR07","OUT046",2200.13693860305
"1036","FDO21","OUT027",2200.13693860305
"1037","FDK46","OUT049",4673.916
"1038","FDB12","OUT045",1635.8706
"1039","FDT31","OUT027",2200.13693860305
"1040","FDJ33","OUT045",2217.114
"1041","FDC26","OUT027",2200.13693860305
"1042","NCQ02","OUT045",3379.6008
"1043","FDP08","OUT010",2200.13693860305
"1044","FDB11","OUT027",2200.13693860305
"1045","FDV55","OUT013",2177.166
"1046","FDW20","OUT049",2525.0465
"1047","NCJ18","OUT019",355.5372
"1048","FDC41","OUT018",2200.13693860305
"1049","FDE14","OUT027",2200.13693860305
"1050","FDG35","OUT013",2954.1546
"1051","FDF45","OUT035",1406.1696
"1052","FDS19","OUT027",2200.13693860305
"1053","FDS58","OUT019",2200.13693860305
"1054","FDA26","OUT017",4271.4399
"1055","FDM32","OUT049",1168.479
"1056","FDL45","OUT046",2419.96106666667
"1057","FDZ55","OUT049",2756.412
"1058","FDY37","OUT049",2934.5135
"1059","FDO46","OUT046",3498.1132
"1060","FDQ60","OUT046",2200.13693860305
"1061","FDA19","OUT018",2200.13693860305
"1062","FDL15","OUT046",1829.6184
"1063","FDM10","OUT018",2200.13693860305
"1064","NCL05","OUT017",508.50475
"1065","DRK49","OUT010",40.6138
"1066","NCE18","OUT027",2200.13693860305
"1067","FDG40","OUT049",628.1823
"1068","DRI59","OUT045",4697.8848
"1069","FDK28","OUT035",7343.4411
"1070","NCD06","OUT019",2200.13693860305
"1071","FDO11","OUT019",249.0092
"1072","FDK27","OUT046",1898.41773333333
"1073","FDT43","OUT027",2200.13693860305
"1074","FDD38","OUT018",2200.13693860305
"1075","FDA16","OUT049",2652.5472
"1076","FDL14","OUT027",2200.13693860305
"1077","NCM17","OUT049",802.9548
"1078","FDD20","OUT045",2490.092
"1079","FDA40","OUT045",878.856
"1080","FDL43","OUT045",964.7442
"1081","FDV15","OUT045",2561.9984
"1082","FDE52","OUT046",2200.13693860305
"1083","NCL17","OUT010",2200.13693860305
"1084","NCJ31","OUT045",3434.5293
"1085","FDR60","OUT045",559.9378
"1086","NCA18","OUT035",1312.9576
"1087","FDS21","OUT027",2200.13693860305
"1088","FDW09","OUT035",887.37824
"1089","FDL26","OUT035",4050.7272
"1090","FDS47","OUT018",2200.13693860305
"1091","FDC39","OUT046",3669.8896
"1092","FDT51","OUT035",1677.816
"1093","FDK40","OUT035",4733.838
"1094","NCG19","OUT045",2343.616
"1095","FDZ07","OUT046",495.3552
"1096","FDF08","OUT027",2200.13693860305
"1097","FDO04","OUT013",967.0745
"1098","FDK41","OUT018",2200.13693860305
"1099","FDP15","OUT049",2200.13693860305
"1100","NCD43","OUT018",2200.13693860305
"1101","NCP18","OUT013",2467.72112
"1102","FDZ51","OUT046",1555.08686666667
"1103","DRH13","OUT035",958.752
"1104","FDF38","OUT045",385.8311
"1105","NCI43","OUT045",719.064
"1106","FDM38","OUT027",2200.13693860305
"1107","FDS03","OUT013",1582.2737
"1108","DRJ47","OUT017",1731.08
"1109","FDT50","OUT010",2200.13693860305
"1110","FDV02","OUT046",3251.1014
"1111","NCG18","OUT017",2614.5966
"1112","FDW52","OUT046",3617.9572
"1113","FDS40","OUT035",540.13025
"1114","FDN31","OUT017",2324.47425
"1115","FDA37","OUT045",2054.3259
"1116","FDA15","OUT046",5727.2116
"1117","FDL39","OUT046",3157.5565
"1118","FDJ53","OUT045",1506.3725
"1119","FDX22","OUT013",4137.72506666667
"1120","NCZ42","OUT045",4621.9836
"1121","FDD56","OUT027",2200.13693860305
"1122","FDD40","OUT017",3078.6592
"1123","FDS50","OUT013",3270.24315
"1124","NCN14","OUT013",2695.1584
"1125","FDT15","OUT013",2471.7825
"1126","NCS18","OUT027",2200.13693860305
"1127","NCO26","OUT010",2200.13693860305
"1128","FDF58","OUT018",2200.13693860305
"1129","NCB19","OUT013",1610.40375
"1130","FDH26","OUT017",2201.93376
"1131","DRB24","OUT027",2200.13693860305
"1132","FDA49","OUT018",2200.13693860305
"1133","FDB32","OUT045",2065.3116
"1134","FDI36","OUT017",593.2278
"1135","NCA17","OUT010",2200.13693860305
"1136","FDH22","OUT013",2034.6848
"1137","NCM26","OUT018",2200.13693860305
"1138","FDT15","OUT027",2200.13693860305
"1139","FDB16","OUT018",2200.13693860305
"1140","NCP54","OUT027",2200.13693860305
"1141","FDJ36","OUT013",1401.28706666667
"1142","FDO28","OUT045",1606.79733333333
"1143","FDU09","OUT013",1255.6988
"1144","FDF29","OUT017",2423.512
"1145","FDY08","OUT013",1826.2894
"1146","DRJ59","OUT018",2200.13693860305
"1147","FDT23","OUT027",2200.13693860305
"1148","FDU15","OUT018",2200.13693860305
"1149","FDT47","OUT013",1749.7224
"1150","FDI53","OUT019",2200.13693860305
"1151","FDR59","OUT018",2200.13693860305
"1152","FDD53","OUT035",713.0718
"1153","FDY51","OUT017",3085.3172
"1154","FDT04","OUT049",536.856733333333
"1155","FDU51","OUT049",3542.056
"1156","FDG14","OUT035",4022.7636
"1157","NCU06","OUT045",3790.0665
"1158","DRG25","OUT046",4567.388
"1159","DRH49","OUT035",908.1512
"1160","FDN15","OUT035",1491.392
"1161","FDL43","OUT018",2200.13693860305
"1162","NCT18","OUT049",3984.1472
"1163","NCB31","OUT013",3050.6956
"1164","FDK57","OUT035",2200.13693860305
"1165","FDY04","OUT019",2200.13693860305
"1166","NCP54","OUT046",2340.287
"1167","FDF41","OUT013",2894.5655
"1168","FDM01","OUT045",1896.8642
"1169","FDW03","OUT045",2064.47935
"1170","FDF28","OUT045",1556.3075
"1171","FDY37","OUT017",2934.5135
"1172","FDQ03","OUT017",2370.248
"1173","FDP51","OUT027",2200.13693860305
"1174","FDJ40","OUT017",2183.824
"1175","FDC32","OUT049",1172.25186666667
"1176","DRI49","OUT027",2200.13693860305
"1177","NCW54","OUT017",959.0849
"1178","FDF09","OUT017",466.06
"1179","FDP45","OUT018",2200.13693860305
"1180","DRJ23","OUT018",2200.13693860305
"1181","FDS59","OUT017",2526.711
"1182","FDY08","OUT046",1826.2894
"1183","FDX16","OUT049",2846.295
"1184","FDY16","OUT018",2200.13693860305
"1185","FDK32","OUT035",2896.8958
"1186","FDQ22","OUT013",471.3864
"1187","NCC31","OUT018",2200.13693860305
"1188","FDG58","OUT049",2440.8228
"1189","DRF48","OUT013",1496.7184
"1190","DRH36","OUT049",1491.392
"1191","NCR30","OUT035",671.1264
"1192","FDB03","OUT019",2200.13693860305
"1193","FDZ28","OUT027",2200.13693860305
"1194","FDR35","OUT017",3503.70592
"1195","DRD15","OUT027",2200.13693860305
"1196","FDJ33","OUT019",2200.13693860305
"1197","FDA56","OUT010",2200.13693860305
"1198","FDP56","OUT046",886.8456
"1199","NCT30","OUT046",709.077
"1200","FDK15","OUT017",1488.063
"1201","FDH44","OUT018",2200.13693860305
"1202","FDV01","OUT013",2999.20706666667
"1203","DRG03","OUT017",3306.6957
"1204","FDG50","OUT027",2200.13693860305
"1205","FDR16","OUT010",2200.13693860305
"1206","FDZ60","OUT046",755.0172
"1207","DRG03","OUT045",3306.6957
"1208","FDS56","OUT018",2200.13693860305
"1209","FDU33","OUT045",1125.5349
"1210","DRD27","OUT035",1537.6651
"1211","FDW22","OUT046",5764.4964
"1212","DRA24","OUT045",2497.7487
"1213","FDF38","OUT049",385.8311
"1214","FDX48","OUT013",1390.1904
"1215","FDS58","OUT018",2200.13693860305
"1216","FDC32","OUT046",1172.25186666667
"1217","NCQ29","OUT045",2082.6224
"1218","DRK39","OUT018",2200.13693860305
"1219","NCS38","OUT017",1202.4348
"1220","DRO47","OUT013",2065.6445
"1221","DRG27","OUT027",2200.13693860305
"1222","FDC57","OUT027",2200.13693860305
"1223","FDS55","OUT046",3207.02544
"1224","NCJ06","OUT018",2200.13693860305
"1225","FDO01","OUT019",2200.13693860305
"1226","NCM55","OUT045",3331.6632
"1227","FDC52","OUT049",2006.27733333333
"1228","FDQ15","OUT045",1583.9382
"1229","NCT30","OUT027",2200.13693860305
"1230","NCR42","OUT027",2200.13693860305
"1231","FDD28","OUT035",820.2656
"1232","FDQ34","OUT049",1228.00152
"1233","FDZ12","OUT027",2200.13693860305
"1234","DRE13","OUT019",2200.13693860305
"1235","NCN07","OUT019",263.6568
"1236","FDM28","OUT035",2381.8995
"1237","FDI10","OUT017",3190.1807
"1238","FDQ25","OUT013",2155.5275
"1239","FDA38","OUT010",480.7076
"1240","DRI13","OUT049",3400.46253333333
"1241","FDY20","OUT027",2200.13693860305
"1242","NCZ53","OUT035",3580.0066
"1243","NCM31","OUT013",2316.3182
"1244","DRB01","OUT017",1992.4065
"1245","DRF37","OUT046",3418.883
"1246","NCF42","OUT049",2355.33408
"1247","FDF16","OUT018",2200.13693860305
"1248","FDB41","OUT013",913.921466666667
"1249","FDR34","OUT013",5496.8448
"1250","FDR15","OUT018",2200.13693860305
"1251","NCV42","OUT019",221.0456
"1252","FDW51","OUT035",2982.784
"1253","FDU36","OUT017",1675.1528
"1254","FDX60","OUT049",1158.492
"1255","FDY03","OUT035",1322.11235
"1256","FDW55","OUT045",4897.18093333333
"1257","FDT01","OUT010",2200.13693860305
"1258","FDG58","OUT013",2440.8228
"1259","FDK21","OUT017",3304.49856
"1260","NCS41","OUT019",2200.13693860305
"1261","FDS10","OUT045",2435.8293
"1262","NCT53","OUT046",2302.3364
