"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"666","FDJ36","OUT017",947.015526904113
"667","FDV51","OUT035",1172.10258408422
"668","FDW36","OUT046",1682.08651207639
"669","FDH35","OUT046",1367.05307974923
"670","NCS30","OUT027",1653.65219619593
"671","FDN49","OUT017",3553.5100017224
"672","FDL08","OUT018",1575.96856674535
"673","FDI09","OUT013",1475.88758002091
"674","FDP19","OUT018",1244.8185689497
"675","FDU21","OUT010",1272.7863913921
"676","NCP41","OUT045",2672.65953690502
"677","FDY10","OUT013",3339.0729525776
"678","FDP12","OUT018",2474.23157339878
"679","NCN26","OUT049",2031.92492786082
"680","FDK44","OUT013",1786.76644212343
"681","FDC28","OUT049",627.99631296378
"682","FDJ41","OUT027",1572.21549613523
"683","NCT29","OUT035",3458.97086545448
"684","NCH42","OUT019",1640.88213793138
"685","FDU60","OUT018",3450.95939112216
"686","FDS02","OUT045",4888.51545013016
"687","FDC51","OUT046",3504.53502122174
"688","FDU03","OUT013",92.3746969379793
"689","FDX39","OUT045",3074.31586875787
"690","NCY05","OUT010",1896.50928686362
"691","NCL06","OUT027",2868.37668766821
"692","FDD32","OUT035",1823.78224871553
"693","NCN41","OUT045",3912.0575364401
"694","NCX53","OUT049",1437.92102986615
"695","FDU57","OUT019",5483.45545935361
"696","FDQ23","OUT046",2937.52572214053
"697","FDQ52","OUT045",3104.22675488342
"698","FDC14","OUT045",1563.82563304568
"699","FDY09","OUT035",877.445288352844
"700","FDQ28","OUT045",3647.33188765463
"701","FDV25","OUT046",1626.55548748001
"702","FDJ07","OUT035",1103.04409826873
"703","DRB25","OUT049",3627.51176780886
"704","FDK52","OUT019",3123.92045017469
"705","FDY52","OUT027",2417.44988605471
"706","FDB28","OUT046",1849.26415395599
"707","FDT36","OUT035",261.83173324862
"708","FDV25","OUT017",2357.48930138334
"709","NCN07","OUT027",3170.79227050732
"710","FDC57","OUT017",1465.12299310405
"711","FDQ03","OUT018",3170.30821657672
"712","FDU23","OUT017",169.652935354786
"713","NCX41","OUT035",-15.5516518317907
"714","NCD06","OUT035",2460.26287988684
"715","FDW08","OUT045",2547.66153153475
"716","NCU29","OUT017",345.241554076213
"717","NCE06","OUT013",2132.09448768224
"718","FDV52","OUT010",1763.49666801114
"719","FDB02","OUT017",2615.51254915209
"720","NCR18","OUT045",1197.55890300969
"721","FDK16","OUT049",816.871976543145
"722","NCQ29","OUT010",3293.78020772364
"723","FDZ01","OUT019",1675.86035440408
"724","FDW27","OUT035",4124.93764697979
"725","FDD17","OUT018",873.470603826763
"726","FDW39","OUT013",1671.98502118117
"727","DRH59","OUT045",4041.15055215542
"728","FDS52","OUT013",928.359729981479
"729","FDU40","OUT027",2848.62479701899
"730","NCF54","OUT013",4044.40668227991
"731","FDH46","OUT045",909.403899245925
"732","NCP14","OUT049",1037.46780080641
"733","FDH50","OUT049",4285.32177594682
"734","DRF15","OUT010",1694.28489713396
"735","FDV27","OUT027",2298.59020063612
"736","NCJ06","OUT049",3117.7945391934
"737","FDN02","OUT018",2913.43961909873
"738","FDQ51","OUT049",1983.20087336081
"739","FDQ07","OUT017",2809.54098037535
"740","FDS45","OUT049",3990.85529616067
"741","NCJ06","OUT045",3874.70159931038
"742","FDD36","OUT035",4301.67851148503
"743","FDY25","OUT045",63.3299287609839
"744","FDU52","OUT046",3149.80161618104
"745","DRK47","OUT017",1829.9347515404
"746","NCL30","OUT017",837.974696334633
"747","FDN22","OUT035",923.904877960396
"748","NCF30","OUT027",2405.35183053578
"749","FDK03","OUT035",1127.74624340923
"750","FDT45","OUT017",2544.22161412582
"751","NCC54","OUT027",3398.68127690943
"752","FDP08","OUT018",2990.24545665936
"753","FDU44","OUT046",2820.10305168657
"754","DRG39","OUT035",3720.9285519378
"755","FDU32","OUT049",1861.96144532581
"756","FDY27","OUT049",1176.19890594853
"757","NCP54","OUT013",1369.91776186792
"758","NCZ41","OUT049",2517.77334691375
"759","DRL49","OUT013",6589.53324876645
"760","FDI05","OUT018",289.486517948867
"761","FDY56","OUT045",3188.70794019991
"762","DRC13","OUT013",1692.12515663303
"763","NCV29","OUT017",1972.12955248844
"764","FDR24","OUT049",1114.6816289982
"765","FDZ34","OUT018",1454.92014071729
"766","FDP37","OUT035",2804.01685647512
"767","FDX08","OUT027",957.061054632489
"768","FDS57","OUT045",1317.07657593582
"769","NCG18","OUT049",1703.31720129574
"770","FDK25","OUT018",2489.52032293411
"771","FDH53","OUT049",3599.61940470233
"772","DRI59","OUT018",3006.08436355913
"773","FDA52","OUT046",3046.29060074974
"774","FDT20","OUT010",1462.78644272271
"775","FDE36","OUT019",2510.72059086752
"776","FDI24","OUT017",1263.01708792948
"777","FDB28","OUT018",1740.30987948262
"778","FDV11","OUT017",3111.40069839596
"779","FDP01","OUT046",2073.92067919439
"780","FDD34","OUT027",812.088169148351
"781","FDJ50","OUT027",1073.59959042433
"782","FDZ44","OUT013",926.039198854451
"783","DRO59","OUT035",3768.77327246698
"784","DRB48","OUT045",2197.09167004229
"785","FDR21","OUT018",1475.86889649448
"786","NCE42","OUT010",1453.8158145637
"787","FDO23","OUT046",1741.06311241372
"788","NCE30","OUT018",120.938922097781
"789","FDQ22","OUT035",689.680787114387
"790","FDY01","OUT045",1385.78566078725
"791","FDS08","OUT017",3836.27138166507
"792","FDG28","OUT018",2757.16488036856
"793","FDQ51","OUT018",2450.19032824365
"794","FDB05","OUT017",2183.83818905382
"795","FDO56","OUT049",1545.72181377148
"796","FDE02","OUT018",3042.46040332592
"797","FDN45","OUT017",3807.20987204801
"798","FDS09","OUT013",893.213208892625
"799","NCA54","OUT018",1927.0932580887
"800","FDP09","OUT010",2475.36320872773
"801","FDC53","OUT045",2161.98264682939
"802","NCM55","OUT017",2665.37101398571
"803","FDL09","OUT018",934.812462773784
"804","FDA11","OUT019",4464.21493074957
"805","FDA50","OUT045",1468.15906192359
"806","FDC23","OUT017",2943.3473169333
"807","FDE22","OUT049",2409.13572261231
"808","FDD23","OUT046",2125.99062344701
"809","NCA29","OUT049",2836.4062767132
"810","FDK38","OUT046",4532.85345914159
"811","DRC13","OUT046",2166.8639537629
"812","NCP43","OUT049",2395.56701917235
"813","FDX28","OUT049",2717.24156030177
"814","FDF08","OUT049",4129.93132429135
"815","FDZ33","OUT046",2763.0486014296
"816","FDD10","OUT049",844.670854764703
"817","FDO58","OUT017",1373.73918059131
"818","FDI50","OUT017",2208.3258093489
"819","FDO58","OUT045",1689.4011107102
"820","FDX08","OUT013",3188.14344017277
"821","NCK17","OUT010",2081.84759293812
"822","FDF39","OUT035",2340.90003532681
"823","FDU45","OUT010",3918.80857752611
"824","NCJ18","OUT018",1404.90365603514
"825","DRC27","OUT019",1783.40078697318
"826","DRC25","OUT035",1676.85901293739
"827","FDU59","OUT035",2798.74622603221
"828","FDU28","OUT035",245.704686478909
"829","NCP30","OUT046",-75.3655853420772
"830","FDB39","OUT018",2682.41149266207
"831","FDE41","OUT013",1533.29308610471
"832","DRH11","OUT010",4241.1380500203
"833","FDA58","OUT045",2931.10362969027
"834","FDU50","OUT046",566.081418658178
"835","FDM34","OUT013",3662.99151486141
"836","FDM44","OUT027",1037.15329575053
"837","FDR39","OUT045",110.029519433839
"838","FDM25","OUT045",2994.43832575609
"839","FDQ49","OUT049",3010.89832905521
"840","DRH25","OUT018",1537.22440463027
"841","FDM09","OUT027",1480.88831669088
"842","FDL44","OUT019",40.5425680786085
"843","NCR42","OUT018",1342.68008524282
"844","DRL59","OUT046",1560.4747337476
"845","FDX43","OUT013",3895.91352043127
"846","DRK47","OUT010",3091.92431988734
"847","FDU48","OUT018",1129.40042510395
"848","FDY12","OUT045",391.489415492056
"849","NCN43","OUT018",1278.65999488159
"850","NCM55","OUT018",620.006870883746
"851","FDQ21","OUT027",2491.76584305266
"852","FDX13","OUT035",526.285802852845
"853","NCK30","OUT027",3561.12161489132
"854","FDG20","OUT049",2764.36796933912
"855","DRG27","OUT017",398.414815741479
"856","FDY14","OUT018",1221.63287460564
"857","FDP59","OUT035",3333.66901762332
"858","FDU60","OUT017",4347.62911364951
"859","NCC18","OUT019",893.709361149711
"860","DRJ39","OUT017",2588.44625733983
"861","FDS07","OUT049",1851.05679456665
"862","FDM08","OUT027",252.50673668247
"863","FDP51","OUT045",1675.49400867387
"864","FDU16","OUT035",1477.35705441809
"865","FDH12","OUT013",1326.42184621794
"866","DRE48","OUT010",1992.38294075848
"867","NCL42","OUT027",3572.09649063799
"868","FDR21","OUT045",1460.03960088896
"869","NCW29","OUT035",3736.40628798765
"870","FDO11","OUT013",961.739884654005
"871","NCM31","OUT049",1532.70529611332
"872","FDV35","OUT019",921.331716428521
"873","FDF58","OUT017",2726.37237934642
"874","NCE43","OUT049",1799.85854930402
"875","FDA02","OUT035",1387.26384579322
"876","DRL37","OUT010",2335.95857210455
"877","FDR24","OUT018",1812.33764004133
"878","FDW59","OUT049",1211.10289155613
"879","FDS22","OUT049",1658.98439608236
"880","FDW24","OUT017",778.065078900004
"881","FDU24","OUT035",916.60556712401
"882","FDA21","OUT027",2144.45756567675
"883","FDH58","OUT027",580.752034140267
"884","FDW36","OUT018",802.464087010902
"885","FDI45","OUT027",2572.32167107886
"886","FDU01","OUT018",3634.28478446428
"887","FDF35","OUT027",811.831528285444
"888","FDU43","OUT019",2465.79906090223
"889","FDE24","OUT019",2356.1309710856
"890","FDK50","OUT049",2425.21473159747
"891","FDG31","OUT045",1796.05821114388
"892","FDC60","OUT045",822.180866388316
"893","FDL36","OUT013",2904.21346110779
"894","FDP21","OUT013",2474.03572962235
"895","FDW16","OUT045",1675.12165139387
"896","FDX02","OUT017",4324.71370833108
"897","FDQ58","OUT027",2947.4453052059
"898","FDT51","OUT046",2027.34101002985
"899","FDD59","OUT049",1958.11370192256
"900","NCM42","OUT018",3319.2284346514
"901","FDA57","OUT018",441.512151400187
"902","FDZ48","OUT035",729.371352840789
"903","FDE46","OUT045",831.057478205347
"904","NCZ30","OUT019",3680.7942981241
"905","FDB56","OUT017",2316.7303505533
"906","FDA25","OUT027",2212.06983499248
"907","FDD20","OUT013",-129.678761149858
"908","FDL25","OUT013",2387.74251437375
"909","NCO18","OUT049",452.179659825199
"910","FDJ45","OUT017",1230.05469150495
"911","FDR12","OUT035",892.838309378985
"912","NCF19","OUT010",196.090226209565
"913","FDK25","OUT046",1995.40027531386
"914","NCR17","OUT046",591.468395412002
"915","FDC52","OUT046",2192.32421648925
"916","NCA54","OUT017",4248.64252422672
"917","FDR45","OUT010",445.478502356574
"918","NCM19","OUT049",3749.05165325815
"919","FDF39","OUT027",156.734568588494
"920","FDX23","OUT049",1359.96739978884
"921","FDD58","OUT027",-71.9809089725635
"922","FDX28","OUT013",1539.37992530142
"923","NCD31","OUT013",2150.33743573773
"924","FDU57","OUT018",2128.08165150856
"925","FDI27","OUT046",1137.16466026582
"926","NCM42","OUT046",2787.63745731972
"927","FDD32","OUT027",2911.50006676502
"928","FDI34","OUT013",2017.17866329874
"929","NCM29","OUT049",498.469283977472
"930","FDG46","OUT018",3134.82962409395
"931","DRC01","OUT010",1005.05063195864
"932","FDB15","OUT027",2880.15755789605
"933","NCA17","OUT027",1621.70191214253
"934","FDF10","OUT046",821.984356945251
"935","FDR26","OUT027",1601.97075882753
"936","FDI02","OUT049",5067.164713373
"937","NCM54","OUT010",3546.62218282779
"938","FDF14","OUT013",790.886807559513
"939","FDJ33","OUT010",300.841920326484
"940","FDM20","OUT035",2919.09364588586
"941","FDC03","OUT027",884.987149929677
"942","NCX05","OUT046",2953.08409324981
"943","NCM41","OUT027",1380.99543529394
"944","NCU29","OUT010",3031.13732032194
"945","FDQ59","OUT017",2893.89076352146
"946","FDH46","OUT010",43.5459811611727
"947","FDH09","OUT013",2075.93173155866
"948","NCD06","OUT045",4083.79620700875
"949","FDC15","OUT035",3847.90939848591
"950","DRD37","OUT027",3023.52010517363
"951","FDT28","OUT027",1278.86153256935
"952","FDR28","OUT027",1891.60573895928
"953","FDT38","OUT017",1750.77876874112
"954","FDV34","OUT027",660.332613448335
"955","FDY52","OUT035",1251.45481336485
"956","FDB34","OUT013",1711.16140351168
"957","DRL23","OUT018",478.37271672021
"958","DRB24","OUT046",2117.87200750491
"959","FDJ50","OUT046",2600.71750807919
"960","FDQ49","OUT035",1417.10720394377
"961","FDP20","OUT035",2898.91407961908
"962","FDV19","OUT027",2604.59631787286
"963","NCR54","OUT045",3710.94286447417
"964","FDO09","OUT010",1598.95961857834
"965","FDS57","OUT018",3625.44908712117
"966","FDN10","OUT049",4593.12338967034
"967","FDV23","OUT049",658.595773005124
"968","FDY28","OUT049",1438.50785809226
"969","DRG51","OUT013",1901.91878867451
"970","FDD45","OUT019",2088.34418646588
"971","NCL18","OUT027",1481.94859629112
"972","NCM29","OUT013",913.542940310439
"973","FDF17","OUT027",931.555541907667
"974","FDE22","OUT017",500.372833386247
"975","FDQ22","OUT017",895.098917952368
"976","FDS01","OUT013",1032.8473899991
"977","FDW35","OUT027",396.007768412311
"978","FDJ33","OUT046",3582.00488198291
"979","NCF54","OUT035",473.550242347049
"980","FDE09","OUT013",2746.94441515908
"981","NCE06","OUT045",2498.75109823706
"982","DRH49","OUT049",4484.31536706521
"983","FDY43","OUT045",476.436941225025
"984","NCT05","OUT017",1602.28595718007
"985","FDZ34","OUT045",2931.46984156529
"986","FDL38","OUT017",1898.89076556658
"987","FDZ31","OUT017",2179.09083304333
"988","FDR14","OUT035",4058.27837409734
"989","NCN54","OUT049",2476.77583811001
"990","NCC42","OUT027",4488.11117769808
"991","FDK08","OUT017",858.039926991427
"992","FDP59","OUT013",6769.16163638313
"993","FDV22","OUT035",1714.54084975916
"994","FDD33","OUT035",2567.77058170603
"995","DRE60","OUT027",2256.31391266025
"996","FDK52","OUT046",463.599598333086
"997","FDA02","OUT017",1976.31136892021
"998","FDM56","OUT049",4492.13980795398
"999","FDE57","OUT035",3962.29679727365
"1000","FDM32","OUT045",3590.69173662522
"1001","NCQ30","OUT027",1992.54269764907
"1002","FDQ27","OUT027",1816.60185969114
"1003","FDT60","OUT027",2054.65038848416
"1004","FDU43","OUT049",967.369538643828
"1005","NCO55","OUT035",2579.15752619214
"1006","FDG02","OUT045",1207.22815724906
"1007","FDJ28","OUT013",3116.83669179058
"1008","FDP40","OUT045",1461.97091923521
"1009","FDJ38","OUT045",2047.14665807188
"1010","NCC54","OUT017",6715.45856378201
"1011","NCZ41","OUT046",965.55435266781
"1012","FDK38","OUT019",1755.4335993212
"1013","FDU52","OUT013",3641.2782037993
"1014","FDC40","OUT046",3863.71579375578
"1015","NCR30","OUT017",2125.93268272761
"1016","NCN18","OUT017",897.780049816695
"1017","FDB50","OUT035",4652.37233418031
"1018","FDG04","OUT013",1811.12767699028
"1019","FDR26","OUT035",981.910840126497
"1020","NCT17","OUT018",4499.96785689252
"1021","FDX35","OUT027",23.9245429937344
"1022","FDS12","OUT046",3209.87852152387
"1023","NCZ29","OUT027",434.351699602855
"1024","FDB38","OUT010",2415.90420444796
"1025","FDP12","OUT013",4105.71914267076
"1026","FDP22","OUT046",197.541814812144
"1027","FDS26","OUT018",3871.59689800035
"1028","FDR52","OUT046",1064.22534740741
"1029","DRJ13","OUT046",263.13036785091
"1030","FDU48","OUT027",1142.6501206144
"1031","FDE29","OUT035",231.009077020139
"1032","NCT29","OUT049",1670.66562185813
"1033","DRK37","OUT018",2469.11200397186
"1034","FDK55","OUT046",5056.05453965091
"1035","FDR07","OUT046",-157.711726834458
"1036","FDO21","OUT027",2692.14337000541
"1037","FDK46","OUT049",2303.5978484309
"1038","FDB12","OUT045",2459.31563419329
"1039","FDT31","OUT027",723.988091234398
"1040","FDJ33","OUT045",2308.3526576169
"1041","FDC26","OUT027",3970.20026920549
"1042","NCQ02","OUT045",2398.82041055428
"1043","FDP08","OUT010",2262.63479591306
"1044","FDB11","OUT027",4285.24548886359
"1045","FDV55","OUT013",4198.19359378296
"1046","FDW20","OUT049",2308.47031549543
"1047","NCJ18","OUT019",867.900982586618
"1048","FDC41","OUT018",2055.74935654514
"1049","FDE14","OUT027",2589.25220284644
"1050","FDG35","OUT013",4506.96634471405
"1051","FDF45","OUT035",1226.1107286422
"1052","FDS19","OUT027",2808.24847896532
"1053","FDS58","OUT019",2186.9383557409
"1054","FDA26","OUT017",1994.98162264248
"1055","FDM32","OUT049",1448.22504758023
"1056","FDL45","OUT046",3138.866786905
"1057","FDZ55","OUT049",2967.76481639684
"1058","FDY37","OUT049",2155.43820410141
"1059","FDO46","OUT046",748.735147419879
"1060","FDQ60","OUT046",2953.68237115792
"1061","FDA19","OUT018",2894.35291250006
"1062","FDL15","OUT046",850.941284050907
"1063","FDM10","OUT018",3073.06183182042
"1064","NCL05","OUT017",792.217610520866
"1065","DRK49","OUT010",491.705696169309
"1066","NCE18","OUT027",0.140882337029507
"1067","FDG40","OUT049",1859.34589695861
"1068","DRI59","OUT045",4613.32386814033
"1069","FDK28","OUT035",4148.29193816553
"1070","NCD06","OUT019",3164.87035581469
"1071","FDO11","OUT019",869.075713223299
"1072","FDK27","OUT046",2352.61815677499
"1073","FDT43","OUT027",3117.7791890153
"1074","FDD38","OUT018",886.858059193512
"1075","FDA16","OUT049",1339.09077459884
"1076","FDL14","OUT027",1021.65897177389
"1077","NCM17","OUT049",1233.09985637073
"1078","FDD20","OUT045",3106.07117078967
"1079","FDA40","OUT045",138.905875784296
"1080","FDL43","OUT045",2454.80800605912
"1081","FDV15","OUT045",4292.87966426205
"1082","FDE52","OUT046",943.68072448142
"1083","NCL17","OUT010",1799.79944246195
"1084","NCJ31","OUT045",1371.59974321401
"1085","FDR60","OUT045",4601.43041996569
"1086","NCA18","OUT035",4488.97405458678
"1087","FDS21","OUT027",3529.34841860732
"1088","FDW09","OUT035",1441.35048493992
"1089","FDL26","OUT035",758.324209659919
"1090","FDS47","OUT018",1693.92439986988
"1091","FDC39","OUT046",2166.9579652485
"1092","FDT51","OUT035",2675.2659948536
"1093","FDK40","OUT035",4557.38567164674
"1094","NCG19","OUT045",1747.88891502257
"1095","FDZ07","OUT046",2027.35599865409
"1096","FDF08","OUT027",2616.9805229012
"1097","FDO04","OUT013",1951.85662587716
"1098","FDK41","OUT018",4821.21701343258
"1099","FDP15","OUT049",4547.02918859311
"1100","NCD43","OUT018",2765.18995628221
"1101","NCP18","OUT013",3278.31797031325
"1102","FDZ51","OUT046",3200.02800408601
"1103","DRH13","OUT035",1345.17180413296
"1104","FDF38","OUT045",2987.75288067914
"1105","NCI43","OUT045",2410.56948706187
"1106","FDM38","OUT027",565.615571532366
"1107","FDS03","OUT013",916.468263213278
"1108","DRJ47","OUT017",1750.19568444324
"1109","FDT50","OUT010",1081.35093477489
"1110","FDV02","OUT046",1281.31251792993
"1111","NCG18","OUT017",2201.54944753592
"1112","FDW52","OUT046",846.553614683507
"1113","FDS40","OUT035",1998.36260309545
"1114","FDN31","OUT017",6582.81864728532
"1115","FDA37","OUT045",3583.39607294729
"1116","FDA15","OUT046",4026.8727709386
"1117","FDL39","OUT046",2867.65191845531
"1118","FDJ53","OUT045",4244.79654063693
"1119","FDX22","OUT013",2197.43207695617
"1120","NCZ42","OUT045",793.44281711281
"1121","FDD56","OUT027",936.643793761025
"1122","FDD40","OUT017",1249.49161526333
"1123","FDS50","OUT013",1406.27000385112
"1124","NCN14","OUT013",3408.30795507465
"1125","FDT15","OUT013",1761.86575853739
"1126","NCS18","OUT027",2310.34642630454
